Restaurant Name,Longitude,Latitude
Emperor's Lounge - The Taj Mahal Hotel,77.2241405,28.6051689
Machan - The Taj Mahal Hotel,77.2241369,28.6051648
Ricks Bar - The Taj Mahal Hotel,77.22273611,28.60440165
Wasabi by Morimoto - The Taj Mahal Hotel,77.2243039,28.6052532
House of Ming - The Taj Mahal Hotel,77.2246182,28.6051487
Varq - The Taj Mahal Hotel,77.2241401,28.605189
Capital Kitchen - Taj Palace Hotel,77.1701408,28.5950782
Spicy Duck - Taj Palace Hotel,77.1702198,28.5948008
Orient Express - Taj Palace Hotel,77.170087,28.5950077
The Tea Lounge - Taj Palace Hotel,77.1703995,28.5945492
Bonitos - The Uppal,77.101847,28.535183
Bonitos Blu - The Uppal,77.101847,28.535183
The Gourmet Shop - The Uppal,77.101847,28.535183
Chopsticks,77.2133902,28.5525438
TabulaBeach Cafe,77.213191,28.5523566
Arriba - Mexican Grill & Tequileria,77.2129742,28.55231
Chatori Gali,0.0,0.0
Aggarwal Sweet Center,77.0919833,28.6350967
Aggarwal Sweets,77.0994142,28.6419765
Alag Khana Khazana,77.0862978,28.6389981
Bhape Di Hatti,77.0968578,28.6384031
Bhappe Di Hatti,77.0965905,28.6380699
Bhatura King,77.0954179,28.636751
Bhukkadzz Point,77.0868116,28.6354821
Bimbos,77.1016004,28.6374082
Brothers' Bakery,77.1033405,28.6487302
Chaap Nation,77.09550753,28.64003986
Dev Burger,77.0998394,28.635043
Green Chick Chop,77.1040206,28.6437138
Green Chick Chop,77.0905901,28.6364554
Hum Sabki Rasoi,77.0888609,28.6377331
Janki Vaishno Dhaba,77.1050287,28.6375598
Manmohan Food Plaza,77.0962201,28.6371415
Mr.Hunger,77.0937942,28.6368398
Neelma Punjabi Dhaba,77.097173,28.6434771
New Raj Kachori Bhandar,77.0972739,28.6374781
Punjabi Ninja,77.1004284,28.6407465
Radha Swami Cool Hut,77.095013,28.6404001
Sagar Choley Bhatoorey,77.1006304,28.6448121
Sehyog Alpahar,77.0966736,28.637326
South Indian Hut,77.0889219,28.6378234
Vijay Corner,77.0973882,28.6361284
Mithlesh Ande Wala,77.098007,28.6342673
Roti N Boti,77.0925481,28.6409492
Annapurna Caters,77.0934526,28.6376488
Ashoka's Ice Zone,77.0949112,28.6404463
Bikaner Sweets & Pastry Corner,77.086714,28.6388684
Bikaner Sweets,77.1031722,28.6489062
Dee Pizza Hub,77.0845916,28.6344618
Flavors of London,77.0854345,28.6396056
Funduz Cafe,77.1002905,28.6449182
Giani,77.0863331,28.63903
Grover Sweets Rajouri Wala,77.1034131,28.6481247
Guru Kripa Chicken Corner,77.0971137,28.636187
Health-O-Lic,0.0,0.0
Himalya Chinese,77.0962302,28.6468527
KindBhutani's,77.0959301,28.6367945
Mama Bhanja Corner,77.0971707,28.6361765
Mama Tao,77.1029417,28.6491405
Manpasand Punjabi Zaika,77.0864035,28.6391088
Pal Restaurant,77.1014529,28.6445351
Pizza Station,77.0998064,28.6448699
Punjabi Dhaba,0.0,0.0
Punjabi Virsa,77.102513,28.644093
Sahib Jhatka Chicken Shop,77.0973474,28.6361148
Salt & Peppers,77.0964562,28.6371756
Sethi Ice Cream Parlour,77.0995462,28.6450932
Shah Ji Di Rasoi,77.0966816,28.6380338
Shawarma Wala,77.0954687,28.6370036
Snazzy Delights,0.0,0.0
South Indian Hut,77.084917,28.6343667
T-2 Di Hatti,77.0934222,28.6377065
The Second Wife Kitchen,77.0933859,28.6366697
Today Pizza,77.1031681,28.6490554
Turban Tadka,77.0846233,28.6356249
Wah Shah Ji Wah,77.1039501,28.6437348
Wah Wah Chicken Corner,77.0918112,28.6420481
Brijwasi Sweet and Namkeen,77.31334833,28.59807667
Khana Khazana,77.25662515,28.52351906
Ahad Sons Restaurant,77.2182605,28.5607572
Jughead's Fast Food Corner,77.21790746,28.56074218
The Coffee Bond,77.21807376,28.56028103
Wow! Momo,77.076886,28.6291105
Domino's Pizza,77.0760342,28.6288818
Haldiram's,77.0764473,28.6287601
Keventers,77.0770547,28.6290915
Pat 'N' Harry,77.075439,28.629097
34 Chowringhee Lane,77.0334663,28.6191075
Aggarwal Sweets,77.0409828,28.6203298
Amritsari Dhaba,77.032612,28.6194
Apna Swad,77.0676143,28.6193541
ATM Food Corner,77.0723362,28.6180649
Burger House,77.0336428,28.6190995
Cafe De Bienka,77.0675373,28.6216032
Chatkaara Point,77.0680939,28.6104281
Dharma Punjabi Dhaba,77.0590998,28.619233
Domino's Pizza,77.0571866,28.6222421
Flavourz Factoree,77.0448877,28.6200086
Gabbar Chowmein,77.0390888,28.6213725
Gayatri's Break Point Restaurant,77.0621578,28.6200658
Grover Sweets & Bakers,77.0599921,28.6209487
Khalsa Veg Corner,77.0643164,28.6229612
Lajawab Chinese Food,77.0391009,28.6210909
Lajwab Bakery,77.0630573,28.6205109
Maharani Rasoi,77.0309438,28.6193756
Natkhat Bakers,77.0411281,28.6217969
Pastry Palace,77.0605838,28.6228245
Punjabi Tadka,77.0627386,28.6236426
Radha Swami Vaishno Dhaba,77.0671945,28.6197461
Scoops,77.0580204,28.6203826
Shah Bakery,77.0612584,28.6185458
Shahi Kachauri Wale,77.0322933,28.6192376
Shahi Kachauri,77.0569411,28.6218904
Shri Bikaner Sweets,77.0391304,28.6275118
Shri Krishna Vaishno Dhaba,77.0563114,28.6036473
Shri Murli Wala,77.0306405,28.6191566
Shri Radha Ki Rasoi,77.0347129,28.6196925
Singh's Ice Cream Parlour,77.0391763,28.6211282
Swastik Restaurant,77.0332316,28.6188173
Tanatan Corner,77.0569043,28.621959
Tasty Bite,77.0386806,28.620035
Aggarwal Jalebi Wale,77.063507,28.6217187
Aggarwal Sweets,77.0302045,28.6187806
Arora Pastry Palace,77.0324848,28.6191434
Chinese Chatorey Xpress,77.0715259,28.6205123
Chocochill,0.0,0.0
Da Pizza Zone,77.0392204,28.6267145
Food N Shakes,77.0617981,28.6199415
Green Chick Chop,77.0608986,28.6230789
Grover Sweets,77.0638218,28.6242121
J V's Fried Chicken,77.0346005,28.6194036
Kamal Chat Bhandar,77.0608986,28.6179737
Khalsa Chicken Corner,77.037568,28.6199262
Lala Da Shudh Vaishno Dhaba,77.0583229,28.6224126
Madras Cafe,77.0582581,28.6189874
New China Town,77.0331929,28.6173544
Pick & Carry,77.0398501,28.6296412
Punjabi Chicken,77.0641627,28.6093206
Sandwiches 'N' More,77.0580204,28.6183226
Sapna Restaurant,77.0599045,28.6226053
Sargam Sweets,77.0392018,28.6209825
Tandoori Theka,77.0485758,28.6206339
The Darjiling Delicious Chinese Food,77.0608752,28.6211626
Veg Darbar - The Royal Taste,77.056812,28.622119
Veg. Darbar,77.0570523,28.6218839
Wah Ji Wah,77.0611463,28.6231917
Cafe Coffee Day,77.2869436,28.6373178
Chalte Firte Momos,77.2862874,28.6367704
Chutneez Restaurant Lounge & Bar,77.2861149,28.6370319
Domino's Pizza,77.2862468,28.6367821
Fattoush,77.2862407,28.6368753
Keventers,77.2863589,28.6368388
Kutty's South Indian Cafe,77.2859303,28.6367067
Mandrain,77.2870265,28.6369816
Nazeer Foods,77.2854132,28.637003
Nirula's Ice Cream,77.2863408,28.6368424
Punjabi Tadka,77.2870265,28.6369816
Rocking Woods,77.2860199,28.6369716
Shawarma Wala,77.286309,28.6367759
Subway,77.2862019,28.6371001
The Yellow Chilli,77.2860211,28.6370146
The Yummy Chilli,77.2870265,28.6369816
United Punjab,77.2860812,28.6369762
McDonald's,77.2867383,28.6367012
Vintro,77.2861742,28.6370758
Wow! Momo,77.2867839,28.636911
34 Chowringhee Lane,77.2861642,28.6367213
Kebab Xpress,77.2862848,28.6368649
Moti Mahal Delux Tandoori Trail,77.2861107,28.6370362
Pizza Hut,77.286103,28.637001
The Golden Dragon,77.2857573,28.6369891
Yo! China,77.2860344,28.6367037
Hawkers,77.1573156,28.5232091
Nirula's,77.1538018,28.531431
Sagar Ratna,77.155416,28.5251312
Tribe,77.1655919,28.5207314
Angels in my Kitchen,77.1538189,28.5312664
Beijing Street,77.1584474,28.5183003
Bun Intended,77.16529693,28.52331992
Captain Chang,77.168407,28.522112
Captain Grub,77.1710434,28.5194758
Clemency- The Restaurant & Cafe,77.16119282,28.51901836
Flaming Chilli Pepper,77.1611802,28.519173
Hong Kong Express,77.153852,28.5313867
Majeed's,77.1517362,28.5336506
Majlis-e-Mughal,77.1611509,28.5191138
Mickey's Kitchen,77.165415,28.514649
Nanking,77.1482216,28.5367732
Nawab Dera,77.1357431,28.5254999
The Cafe,77.1553898,28.5291446
The Village Caf��,77.1619331,28.519062
Cookfresh,0.0,0.0
Cafe Connect,77.16498211,28.51428649
Happy Hakka,77.1520605,28.5332879
Indian Saffron Co.,77.166526,28.519511
DCK- Dana Choga's Kitchen,77.156659,28.5250993
Domino's Pizza,77.1566714,28.5251629
Sagar Ratna,77.1566476,28.524981
Shree Bhagatram,77.1564626,28.5248609
Subway,77.1561628,28.5250677
Biryani Blues,77.1569671,28.5251478
Kebab Gali,77.1566644,28.52506
KFC,77.1561251,28.5251233
Tipu Sultan,77.1566556,28.5249865
Angels in my Kitchen,77.15988658,28.56104814
Barista,77.16407988,28.55705291
Bengal Sweet Palace,77.16369264,28.56517455
Bread'D Bites,77.15966111,28.56100556
Chinese Hut,77.16423243,28.55793018
Foodland by Orchid,77.15538889,28.56141389
From The Kitchen of Mala Bindra,77.1624016,28.571381
Go Kylin,77.16369834,28.55900888
Green Chick Chop,77.159666,28.561011
Hawkers,77.16311596,28.55760213
HotPlate,0.0,0.0
New Janta Restaurant,77.1583987,28.5677118
Rainbows,77.15505794,28.56157466
Sinfully Yours,77.15976667,28.55818056
Slice of Italy,77.17082061,28.55888991
Spice Deli,77.164272,28.557864
Twenty Four Seven,77.16321856,28.55788513
Uncle Tom's Steamed Hot Dogs,77.16419167,28.55761667
AOWLS,77.15067118,28.52951508
Costa Coffee,77.164368,28.557223
Georgia Dakota,77.15496004,28.56139062
Instapizza After Hours,77.161681,28.572131
The Pint Room,77.15516992,28.56151959
Anthony's Kitchen,77.16367822,28.55747579
Bakermania,0.0,0.0
Cafe Coffee Day,77.16442622,28.55736507
Cones & Curries,77.16460492,28.55747844
Giani,77.16341134,28.55748345
Kaptain Bakery,77.16429355,28.55870848
Kayasth Cuisine,77.15520881,28.56118272
Mahinder Food Corner,77.16458414,28.55775173
Mohanty Bakery & Confectionery,0.0,0.0
Practically Perfect,77.16454,28.55811
Take Away Depot,0.0,0.0
The Artful Baker,0.0,0.0
Perch Wine & Coffee Bar,77.16411,28.559058
Aggarwal Confectionary,77.317668,28.5997151
Aggarwal Sweet Corner,77.3175176,28.5997276
Ananda's,77.3176784,28.6001
Ankur Family Restaurant,77.3062099,28.5892967
Ayush Restaurant,77.30796732,28.59103534
Chef's Paradise,77.30650049,28.59154464
Domino's Pizza,77.3021052,28.5891084
Fatafat Fast Food,77.30853528,28.58950538
Giani,77.3205872,28.6002622
Green Tea Fanatics,77.32028972,28.60043838
Khansama,77.3040391,28.5891093
Pauls Food,77.3164521,28.6013457
Punjabi Vaishno Rasoi,77.3145157,28.601793
Republic of Chicken,77.3203951,28.6000397
Taj Sweets,77.3226158,28.6011417
The Cake,77.31136166,28.59819588
The Food Court,77.30725687,28.59087872
Adi's Restaurant,77.3071359,28.5908127
Aggarwal Sweet & Bakers,0.0,0.0
Aggarwal Sweets,77.3143328,28.6017649
Aggarwal Sweets,77.30720289,28.59080159
Always Eat Green,77.3078976,28.5901234
Anjali Resaturant,77.3066274,28.5914444
Annapoorna Bhojanalya,77.3062381,28.5891961
Anupam Eating Point,77.3074392,28.5908336
Bikaner Rasoi,77.3159908,28.601005
Cafe Mom,77.3057921,28.5923035
Cafe Youth,77.312519,28.6021139
Cake Express,77.3097342,28.59794885
Cake Knighter,0.0,0.0
Catchup Green,77.315899,28.600942
D Food,0.0,0.0
Delicious Cake,0.0,0.0
Famous Parantha and Poori Sabzi,77.3085095,28.5893763
FM Biryani Point,0.0,0.0
Food Plaza,77.3222402,28.6013619
Foodiez,77.3206228,28.6002914
Goli Vada Pav No. 1,0.0,0.0
Hyderabad's Delight,0.0,0.0
Khan Tandoori Hub,77.30728882,28.5915558
Khan Tandoori Nights,77.30676837,28.59133326
Meatwale.com,77.32050229,28.60012224
New Aggarwal Sweets & Fast Food,77.3067747,28.5900965
Night Munchers,77.3071878,28.5908905
Old Moradabadi Chicken Corner,77.30620712,28.5890838
Richa's Bakery,77.31154975,28.59744877
Riyaz Biryani Corner,77.30837971,28.58980772
Rudra The Dhaba,77.3065745,28.5914473
Seven Star Pizza,77.305843,28.5923018
Shahi Muradabadi Chicken Biryani,77.3080751,28.5897432
Shree Krishna Restaurant,77.3033247,28.5891562
Shree Sai Bhog,77.3174634,28.6000138
Soni Food Court,77.30764378,28.59086665
South Street Cafe,77.3224363,28.6014833
Special Chicken Biryani,77.30622523,28.5890367
Sweets n Treats,77.3068428,28.59118048
The Royal Prestige,77.3078541,28.5899346
Twenty Four Seven,77.304436,28.583353
Two Friends Roll Corner,0.0,0.0
Waikiki,0.0,0.0
Zaika Chicken Corner,77.3080954,28.58927604
Zombiez,0.0,0.0
366 Junction,77.2010382,28.6928867
Black & Brew,77.2023857,28.6895227
Hari Om Bhojanalaya,77.197804,28.6921294
Nalwa's Hotspot,77.1965012,28.6928555
Pasta Hub,77.201128,28.6916414
Rock n Wood Cafe,77.201667,28.6899018
Roll Corner,77.2011936,28.6918964
Shree Nandhini Cafe,77.2016171,28.6898007
Sindhi Dhaba,77.2012294,28.6909462
Take N Taste,77.2011834,28.6901314
Taxi Bar & Cafe,77.2041084,28.6944411
The Little Diner,77.2050359,28.6928661
Cafeteria & Co.,77.2043384,28.6944707
Burger Point,77.2013077,28.6910317
Cafe All-Inn,77.2047215,28.6935077
Chowringhee,77.2012817,28.6914056
Flamess Restaurant & Cafe Village,77.2040661,28.6945366
Jack 'n' Chill,77.2048067,28.6936233
Kake Di Hatti,77.2036388,28.6949624
Mad Monkey,77.2050605,28.6926492
Manohar Cakes & Bikaneri,77.2013137,28.6914552
Shagun,77.2047215,28.6934181
Shyam Chaat Bhandar,77.2042723,28.6924796
Telegram,77.2044519,28.6939297
The University Bistro,77.2048113,28.6934267
736 A.D.,77.2039955,28.6947175
Big Yellow Door,77.204991,28.6934439
Mr. Crust Bakers,77.2014873,28.6906011
Phonebooth Caf��,77.2040075,28.6943812
Tony's,77.201128,28.6919997
Wake 'n' Bake Cafe,77.20197815,28.69302023
Gabbar Di Hatti,77.3103529,28.6580412
Chennai Express,77.2776898,28.6307187
1990's,77.0796054,28.6384984
Amul Cafe,77.0766826,28.6386194
Burger Point,77.0700473,28.6282838
Buta Singh Da Dhabba,77.0698926,28.628157
Cafe Amigo,77.07604811,28.6390282
Cafe Coffee Day,77.0764578,28.6294177
Cake Palace,77.06883967,28.63507537
Carara,77.0743745,28.6389086
Channi Pishori Chicken,77.0798778,28.6420433
Chatkora Food N Snacks Corner,77.0791934,28.6459296
Chetana Bakes,77.0701624,28.6445722
Chily Hut,77.07597736,28.63884135
De' Bistro,77.0747491,28.6390149
Deep Bakers,77.0656655,28.6384063
Delhi 6,77.0710682,28.6365514
Finest Pizzeria,77.06846483,28.6322224
Food Lab,77.0709881,28.642645
Goli Vada Pav No. 1,77.0789309,28.6385677
Grover Sweets,0.0,0.0
Hema Chinese Foods,77.0698926,28.6440984
Hunger Stop,0.0,0.0
Ishwar Sweets,77.0792678,28.638455
Kathi Express,77.06992965,28.62748827
Kream's,77.0687123,28.6342343
Madras Cafe,77.0758587,28.6429519
Mandeep Punjabi Rasoi,77.0756895,28.6431503
Masti Curry,77.071162,28.6429129
New Madras Cafe,77.0789759,28.6383481
Pakwan,77.074213,28.6392656
Patiala Shahi Soups,77.0797403,28.6419595
Pizza Yum,77.06778422,28.62786555
Polka Pastry & Snack Bar,77.0792789,28.6425242
Red Hot,77.0782115,28.6384983
Republic of Chicken,77.0795111,28.6385334
Sai Ann Kutir,77.0707437,28.64041091
Saravana South Indian Hut,77.0792261,28.6422953
Sardar Pure Meat Shop,77.0765052,28.638646
Shama Chicken Corner,77.06975497,28.62759745
Shan E Punjab,77.0751536,28.6392198
Shanghai Nights,77.0739295,28.63949696
Shree Ram Sweets & Bakers,77.0600536,28.6358966
Sindhi Kulfi Wala,77.0771773,28.6385328
South Indian Cafe,77.0698477,28.6275705
South Indian Hut,77.0765725,28.6387222
Spinns Resto-Bar,77.0747491,28.639194
Subway,77.0751965,28.63885695
Taneja Bakery,77.0588879,28.6354403
Tequila Express,77.0752887,28.6397834
The China Town,77.07022168,28.63504182
THS - The Hunger Street,0.0,0.0
True Blue,77.0745243,28.6391275
Twenty Four Seven,77.069947,28.6274498
Your's Chole Bhature,77.0784813,28.6386139
Baskin Robbins,77.079298,28.6425617
Pure Punjabi,77.069463,28.6284455
Brick Station,77.0761542,28.6331243
Food Factory,77.0742061,28.63927361
Pastry Point,77.0709719,28.6403518
Prem Jee Da Dhaba,0.0,0.0
Welcome Food Point,77.0743071,28.6390833
Arora Snacks,77.318175,28.67132778
Bansal Mithai Wale,77.318925,28.67130833
Fabulous Cake Bites,77.317225,28.66721
Garam Masala Food Corner,77.31211167,28.66965416
Health Buzzz,77.314705,28.668496
Kumar Pav Bhaji Corner,77.31173314,28.66981271
Le Chef,77.31214788,28.66857042
Nainy Fast Food,77.31825527,28.66722898
Platform Nine and Three Quarters,77.30372541,28.66736018
Pudding & Pie,77.21,28.63
Rapture,77.31825426,28.67116736
Sachdeva Chinese Fast Food,77.31819056,28.67121678
Simply Cakes,77.30861206,28.66011757
The Dosa King,77.31204974,28.66952381
Bhappe Di Hatti,77.31217302,28.66934292
Cafetorium,77.31794111,28.66686832
Food Express,77.3174241,28.6601382
Sai Bajaj Restaurant,77.31206504,28.66910046
The Chimney Bar-Be-Que,0.0,0.0
Urban Punjab,77.31226757,28.66815358
Cheese Bitez Pizza,77.31822677,28.667041
Goyal Sweets,77.31827907,28.67127679
Gulati's Takeaway,0.0,0.0
Jyoti Sweets,77.3121633,28.66982713
Momos Hi Momos,77.31812015,28.67132945
New Bhappe Di Hatti,77.312115,28.669247
Oven Fresh,77.31192157,28.66958297
Rupa Ice Cream Parlour,77.31203791,28.66984331
Scoopers 'n' Bakers,77.31213246,28.66842304
South Indian Food Plaza,77.31824689,28.66696569
Super Snacks,77.31827103,28.67126826
Unique Pastry,77.31820431,28.67148683
Veg Food Express,0.0,0.0
Chintamani's Namkeen,77.31653329,28.67556419
Deltasious,77.31898986,28.67993906
Tandoori Junction,77.31220789,28.66945735
Apni Rasoi,77.1648729,28.6815855
Haldiram Bhujiawala,77.1586101,28.7003198
Meghraj Food Court,77.1685563,28.6990634
Meghraj Sweets,77.1684265,28.6994159
Chill Out,77.1633809,28.6797201
Chilli Chinese,77.1636597,28.6792749
34 Chowringhee Lane,77.080281,28.6299004
Subway,77.0795544,28.6301884
The Golden Dragon,77.12311551,28.65297802
KFC,77.1689845,28.6455224
Mitra Da Dhaba,77.1639289,28.6495338
Mr. Sub,77.1689671,28.6454168
Kennedy's,77.1647873,28.6522346
Keventers,77.12179529,28.5503472
Street Foods by Punjab Grill,77.12179529,28.5503472
Subway,77.12142371,28.54989546
Wow! Momo,77.12179529,28.5503472
Biryani Blues,77.12179529,28.5503472
Asia Seven Express,77.12178456,28.55041317
Bikanervala,77.12142371,28.54989546
Cafe Huddle,77.12179529,28.5503472
Chai Garam,0.0,0.0
Dolce Gelato,77.12165984,28.55052862
GoGourmet,77.120547,28.548297
Karim's,77.12142371,28.54989546
Khan Chacha,77.12179529,28.5503472
Pizza Hut Delivery,77.12142371,28.54989546
Foodhall,77.121714,28.551681
Eat Me,77.2068326,28.5597171
EDC Mania,77.2125368,28.5612917
Elegant China X-Press,77.2068775,28.5599455
Gopala,77.2071919,28.5579587
Green Chick Chop,77.2071919,28.5579587
Hangchuaa's Chinese Food Corner,77.2098081,28.5609683
Madhuvan Chinese Fast Food,77.2077758,28.5577007
Momos House,77.2101563,28.5619163
Punjab Restaurant,77.2072368,28.5617724
Rhythm Restro-Bar,77.2074165,28.5603554
Say Cheese,77.207147,28.5579096
Sona Restaurant,77.2072686,28.5617998
Uraki,77.2133453,28.5622651
Wah Ji Wah,77.20747568,28.55994238
Annapurna Sweets,77.207147,28.5579096
Karnataka,77.2072368,28.559442
EDC Mania,77.2132657,28.5616657
Faeem Chicken Corner,77.2105606,28.56191
Grills N Chills,77.2084945,28.5577692
Gupta Sweets,77.2074165,28.5612517
Khub Chand,77.2072368,28.5580078
OCD - Online Cake Delivery,77.2063516,28.556623
Sher E Punjab,77.2081467,28.5609296
Shri Balaji,77.2073832,28.5598243
Sidhi Cafe,77.2132249,28.5616007
Al Hayat Bakers,77.27884457,28.56720015
Al-Kausar's,0.0,0.0
Alam Biryani Center,77.27966331,28.56771457
Bismillah Hotel,77.28432264,28.56542779
Halal Pizza Star,77.28120089,28.56717571
HTW Bakers,77.27981217,28.56744249
Javed Bawarchi Restaurant,77.2778975,28.5665297
Let's Eat,77.28167631,28.56679379
Moonis Kada,77.28572074,28.56527732
Motu N Patlu,77.28506528,28.56624639
S.K. Fast Food,77.28382677,28.56618897
Sufiyan Restaurant,77.27977898,28.56732117
The Relax Point,77.2785427,28.5668489
Zareen's Dastarkhwan,77.28569627,28.56519398
Ali Baba Caves,77.5281286,28.4581066
Caf�� Doo Ghoont,77.5074561,28.4639566
Knights Chaska,77.5078343,28.4644343
Thirsty Scholar Cafe,77.5077014,28.4642008
Savoury Street,77.5077014,28.4642008
JSB Evergreen Snack & Sweets,77.3325771,28.5698988
221 B Baker Street,77.3326668,28.5703556
Kapoors Balle Balle,77.3328944,28.5697361
Lakshmi Coffee House,77.3326668,28.5700866
Geoffrey's,77.32315633,28.56812092
Haldiram's,77.32303832,28.5680476
Maamouchee @ My Way,77.32309598,28.56822692
Americana Kitchen and Bar,77.3228281,28.56834294
Punjabi By Nature Quickie,77.32142698,28.5676545
United Coffee House Rewind,77.3214491,28.5675927
Wow! Momo,77.3210901,28.5673795
Oh So Stoned!,77.3210394,28.56800461
The Big Chill Cakery,77.32187994,28.56772693
Barista,77.32,28.57
Big Wong XL,77.32058812,28.56747782
Carl's Jr.,77.32092675,28.56668455
Chaayos,77.32105985,28.56744043
Chi Asian Cookhouse,77.32080102,28.567075
Costa Coffee,77.32102197,28.56746369
Dunkin' Donuts,77.32144509,28.5674896
Instapizza,77.32094418,28.56702642
Keventers,77.32072927,28.56729997
Pirates of Grill,77.32097905,28.56646341
Pizza Hut,77.32057907,28.56737005
PizzaExpress,77.3204748,28.56648549
RollsKing,77.3205499,28.56693955
Taco Bell,77.32083656,28.56733177
The Frozen Factory,0.0,0.0
Theos,0.0,0.0
Wendy's,77.32080102,28.567075
Zizo,77.32097905,28.56646341
Cafe Delhi Heights,77.320913,28.56732441
Chili's Grill & Bar,77.32041411,28.56730645
Made In Punjab,77.32079029,28.56673549
Mamagoto,77.3204748,28.56648549
Movenpick,77.32051905,28.56724019
Smaaash,77.32082382,28.56732971
SodaBottleOpenerWala,77.32077688,28.56658591
The Bento Cafe,77.32085601,28.56730085
Earthen Oven - Fortune Inn Grazia,77.3283593,28.5774799
